fecha,codigoSucursal,codigoProducto,monto,tipo
2026-01-07,SUC404,PROD404,2093.00,EGRESO
2026-01-08,SUC001,PROD001,2094.00,INVALIDO
2026-01-09,SUC002,PROD002,-10.00,INGRESO
2026-01-10,SUC003,PROD003,2096.00,EGRESO
2026-01-11,SUC404,PROD404,2097.00,INVALIDO
2026-01-12,SUC001,PROD001,2098.00,INGRESO
2026-01-13,SUC002,PROD002,2099.00,EGRESO
2026-01-14,SUC003,PROD003,2100.00,INVALIDO
2026-01-15,SUC404,PROD404,2101.00,INGRESO
2026-01-16,SUC001,PROD001,2102.00,EGRESO
2026-01-17,SUC002,PROD002,2103.00,INVALIDO
2026-01-18,SUC003,PROD003,2104.00,INGRESO
2026-01-19,SUC404,PROD404,2105.00,EGRESO
2026-01-20,SUC001,PROD001,2106.00,INVALIDO
2026-01-21,SUC002,PROD002,2107.00,INGRESO
2026-01-22,SUC003,PROD003,2108.00,EGRESO
2026-01-23,SUC404,PROD404,2109.00,INVALIDO
2026-01-24,SUC001,PROD001,-10.00,INGRESO
2026-01-25,SUC002,PROD002,2111.00,EGRESO
2026-01-26,SUC003,PROD003,2112.00,INVALIDO
2026-01-27,SUC404,PROD404,2113.00,INGRESO
2026-01-28,SUC001,PROD001,2114.00,EGRESO
2026-01-29,SUC002,PROD002,2115.00,INVALIDO
2026-01-30,SUC003,PROD003,2116.00,INGRESO
2026-01-31,SUC404,PROD404,2117.00,EGRESO
2026-01-01,SUC001,PROD001,2118.00,INVALIDO
2026-01-02,SUC002,PROD002,2119.00,INGRESO
2026-01-03,SUC003,PROD003,2120.00,EGRESO
2026-01-04,SUC404,PROD404,2121.00,INVALIDO
2026-01-05,SUC001,PROD001,2122.00,INGRESO
2026-01-06,SUC002,PROD002,2123.00,EGRESO
2026-01-07,SUC003,PROD003,2124.00,INVALIDO
2026-01-08,SUC404,PROD404,-10.00,INGRESO
2026-01-09,SUC001,PROD001,2126.00,EGRESO
2026-01-10,SUC002,PROD002,2127.00,INVALIDO
2026-01-11,SUC003,PROD003,2128.00,INGRESO
2026-01-12,SUC404,PROD404,2129.00,EGRESO
2026-01-13,SUC001,PROD001,2130.00,INVALIDO
2026-01-14,SUC002,PROD002,2131.00,INGRESO
2026-01-15,SUC003,PROD003,2132.00,EGRESO
2026-01-16,SUC404,PROD404,2133.00,INVALIDO
2026-01-17,SUC001,PROD001,2134.00,INGRESO
2026-01-18,SUC002,PROD002,2135.00,EGRESO
2026-01-19,SUC003,PROD003,2136.00,INVALIDO
2026-01-20,SUC404,PROD404,2137.00,INGRESO
2026-01-21,SUC001,PROD001,2138.00,EGRESO
2026-01-22,SUC002,PROD002,2139.00,INVALIDO
2026-01-23,SUC003,PROD003,-10.00,INGRESO
2026-01-24,SUC404,PROD404,2141.00,EGRESO
2026-01-25,SUC001,PROD001,2142.00,INVALIDO
2026-01-26,SUC002,PROD002,2143.00,INGRESO
2026-01-27,SUC003,PROD003,2144.00,EGRESO
2026-01-28,SUC404,PROD404,2145.00,INVALIDO
2026-01-29,SUC001,PROD001,2146.00,INGRESO
2026-01-30,SUC002,PROD002,2147.00,EGRESO
2026-01-31,SUC003,PROD003,2148.00,INVALIDO
2026-01-01,SUC404,PROD404,2149.00,INGRESO
2026-01-02,SUC001,PROD001,2150.00,EGRESO
2026-01-03,SUC002,PROD002,2151.00,INVALIDO
2026-01-04,SUC003,PROD003,2152.00,INGRESO
2026-01-05,SUC404,PROD404,2153.00,EGRESO
2026-01-06,SUC001,PROD001,2154.00,INVALIDO
2026-01-07,SUC002,PROD002,-10.00,INGRESO
2026-01-08,SUC003,PROD003,2156.00,EGRESO
2026-01-09,SUC404,PROD404,2157.00,INVALIDO
2026-01-10,SUC001,PROD001,2158.00,INGRESO
2026-01-11,SUC002,PROD002,2159.00,EGRESO
2026-01-12,SUC003,PROD003,2160.00,INVALIDO
2026-01-13,SUC404,PROD404,2161.00,INGRESO
2026-01-14,SUC001,PROD001,2162.00,EGRESO
2026-01-15,SUC002,PROD002,2163.00,INVALIDO
2026-01-16,SUC003,PROD003,2164.00,INGRESO
2026-01-17,SUC404,PROD404,2165.00,EGRESO
2026-01-18,SUC001,PROD001,2166.00,INVALIDO
2026-01-19,SUC002,PROD002,2167.00,INGRESO
2026-01-20,SUC003,PROD003,2168.00,EGRESO
2026-01-21,SUC404,PROD404,2169.00,INVALIDO
2026-01-22,SUC001,PROD001,-10.00,INGRESO
2026-01-23,SUC002,PROD002,2171.00,EGRESO
2026-01-24,SUC003,PROD003,2172.00,INVALIDO
2026-01-25,SUC404,PROD404,2173.00,INGRESO
2026-01-26,SUC001,PROD001,2174.00,EGRESO
2026-01-27,SUC002,PROD002,2175.00,INVALIDO
2026-01-28,SUC003,PROD003,2176.00,INGRESO
2026-01-29,SUC404,PROD404,2177.00,EGRESO
2026-01-30,SUC001,PROD001,2178.00,INVALIDO
2026-01-31,SUC002,PROD002,2179.00,INGRESO
2026-01-01,SUC003,PROD003,2180.00,EGRESO
2026-01-02,SUC404,PROD404,2181.00,INVALIDO
2026-01-03,SUC001,PROD001,2182.00,INGRESO
2026-01-04,SUC002,PROD002,2183.00,EGRESO
2026-01-05,SUC003,PROD003,2184.00,INVALIDO
2026-01-06,SUC404,PROD404,-10.00,INGRESO
2026-01-07,SUC001,PROD001,2186.00,EGRESO
2026-01-08,SUC002,PROD002,2187.00,INVALIDO
2026-01-09,SUC003,PROD003,2188.00,INGRESO
2026-01-10,SUC404,PROD404,2189.00,EGRESO
2026-01-11,SUC001,PROD001,2190.00,INVALIDO
2026-01-12,SUC002,PROD002,2191.00,INGRESO
2026-01-13,SUC003,PROD003,2192.00,EGRESO
2026-01-14,SUC404,PROD404,2193.00,INVALIDO
2026-01-15,SUC001,PROD001,2194.00,INGRESO
2026-01-16,SUC002,PROD002,2195.00,EGRESO
2026-01-17,SUC003,PROD003,2196.00,INVALIDO
2026-01-18,SUC404,PROD404,2197.00,INGRESO
2026-01-19,SUC001,PROD001,2198.00,EGRESO
2026-01-20,SUC002,PROD002,2199.00,INVALIDO
2026-01-21,SUC003,PROD003,-10.00,INGRESO
2026-01-22,SUC404,PROD404,2201.00,EGRESO
2026-01-23,SUC001,PROD001,2202.00,INVALIDO
2026-01-24,SUC002,PROD002,2203.00,INGRESO
2026-01-25,SUC003,PROD003,2204.00,EGRESO
2026-01-26,SUC404,PROD404,2205.00,INVALIDO
2026-01-27,SUC001,PROD001,2206.00,INGRESO
2026-01-28,SUC002,PROD002,2207.00,EGRESO
2026-01-29,SUC003,PROD003,2208.00,INVALIDO
2026-01-30,SUC404,PROD404,2209.00,INGRESO
2026-01-31,SUC001,PROD001,2210.00,EGRESO
2026-01-01,SUC002,PROD002,2211.00,INVALIDO
2026-01-02,SUC003,PROD003,2212.00,INGRESO
2026-01-03,SUC404,PROD404,2213.00,EGRESO
2026-01-04,SUC001,PROD001,2214.00,INVALIDO
2026-01-05,SUC002,PROD002,-10.00,INGRESO
2026-01-06,SUC003,PROD003,2216.00,EGRESO
2026-01-07,SUC404,PROD404,2217.00,INVALIDO
2026-01-08,SUC001,PROD001,2218.00,INGRESO
2026-01-09,SUC002,PROD002,2219.00,EGRESO
2026-01-10,SUC003,PROD003,2220.00,INVALIDO
2026-01-11,SUC404,PROD404,2221.00,INGRESO
2026-01-12,SUC001,PROD001,2222.00,EGRESO
2026-01-13,SUC002,PROD002,2223.00,INVALIDO
2026-01-14,SUC003,PROD003,2224.00,INGRESO
2026-01-15,SUC404,PROD404,2225.00,EGRESO
2026-01-16,SUC001,PROD001,2226.00,INVALIDO
2026-01-17,SUC002,PROD002,2227.00,INGRESO
2026-01-18,SUC003,PROD003,2228.00,EGRESO
2026-01-19,SUC404,PROD404,2229.00,INVALIDO
2026-01-20,SUC001,PROD001,-10.00,INGRESO
2026-01-21,SUC002,PROD002,2231.00,EGRESO
2026-01-22,SUC003,PROD003,2232.00,INVALIDO
2026-01-23,SUC404,PROD404,2233.00,INGRESO
2026-01-24,SUC001,PROD001,2234.00,EGRESO
2026-01-25,SUC002,PROD002,2235.00,INVALIDO
2026-01-26,SUC003,PROD003,2236.00,INGRESO
2026-01-27,SUC404,PROD404,2237.00,EGRESO
2026-01-28,SUC001,PROD001,2238.00,INVALIDO
2026-01-29,SUC002,PROD002,2239.00,INGRESO
2026-01-30,SUC003,PROD003,2240.00,EGRESO
2026-01-31,SUC404,PROD404,2241.00,INVALIDO
2026-01-01,SUC001,PROD001,2242.00,INGRESO
2026-01-02,SUC002,PROD002,2243.00,EGRESO
2026-01-03,SUC003,PROD003,2244.00,INVALIDO
2026-01-04,SUC404,PROD404,-10.00,INGRESO
2026-01-05,SUC001,PROD001,2246.00,EGRESO
2026-01-06,SUC002,PROD002,2247.00,INVALIDO
2026-01-07,SUC003,PROD003,2248.00,INGRESO
2026-01-08,SUC404,PROD404,2249.00,EGRESO
2026-01-09,SUC001,PROD001,2250.00,INVALIDO
2026-01-10,SUC002,PROD002,2251.00,INGRESO
2026-01-11,SUC003,PROD003,2252.00,EGRESO
2026-01-12,SUC404,PROD404,2253.00,INVALIDO
2026-01-13,SUC001,PROD001,2254.00,INGRESO
2026-01-14,SUC002,PROD002,2255.00,EGRESO
2026-01-15,SUC003,PROD003,2256.00,INVALIDO
2026-01-16,SUC404,PROD404,2257.00,INGRESO
2026-01-17,SUC001,PROD001,2258.00,EGRESO
2026-01-18,SUC002,PROD002,2259.00,INVALIDO
2026-01-19,SUC003,PROD003,-10.00,INGRESO
2026-01-20,SUC404,PROD404,2261.00,EGRESO
2026-01-21,SUC001,PROD001,2262.00,INVALIDO
2026-01-22,SUC002,PROD002,2263.00,INGRESO
2026-01-23,SUC003,PROD003,2264.00,EGRESO
2026-01-24,SUC404,PROD404,2265.00,INVALIDO
2026-01-25,SUC001,PROD001,2266.00,INGRESO
2026-01-26,SUC002,PROD002,2267.00,EGRESO
2026-01-27,SUC003,PROD003,2268.00,INVALIDO
2026-01-28,SUC404,PROD404,2269.00,INGRESO
2026-01-29,SUC001,PROD001,2270.00,EGRESO
2026-01-30,SUC002,PROD002,2271.00,INVALIDO
2026-01-31,SUC003,PROD003,2272.00,INGRESO
2026-01-01,SUC404,PROD404,2273.00,EGRESO
2026-01-02,SUC001,PROD001,2274.00,INVALIDO
2026-01-03,SUC002,PROD002,-10.00,INGRESO
2026-01-04,SUC003,PROD003,2276.00,EGRESO
2026-01-05,SUC404,PROD404,2277.00,INVALIDO
2026-01-06,SUC001,PROD001,2278.00,INGRESO
2026-01-07,SUC002,PROD002,2279.00,EGRESO
2026-01-08,SUC003,PROD003,2280.00,INVALIDO
2026-01-09,SUC404,PROD404,2281.00,INGRESO
2026-01-10,SUC001,PROD001,2282.00,EGRESO
2026-01-11,SUC002,PROD002,2283.00,INVALIDO
2026-01-12,SUC003,PROD003,2284.00,INGRESO
2026-01-13,SUC404,PROD404,2285.00,EGRESO
2026-01-14,SUC001,PROD001,2286.00,INVALIDO
2026-01-15,SUC002,PROD002,2287.00,INGRESO
2026-01-16,SUC003,PROD003,2288.00,EGRESO
2026-01-17,SUC404,PROD404,2289.00,INVALIDO
2026-01-18,SUC001,PROD001,-10.00,INGRESO
2026-01-19,SUC002,PROD002,2291.00,EGRESO
2026-01-20,SUC003,PROD003,2292.00,INVALIDO
2026-01-21,SUC404,PROD404,2293.00,INGRESO
2026-01-22,SUC001,PROD001,2294.00,EGRESO
2026-01-23,SUC002,PROD002,2295.00,INVALIDO
2026-01-24,SUC003,PROD003,2296.00,INGRESO
2026-01-25,SUC404,PROD404,2297.00,EGRESO
2026-01-26,SUC001,PROD001,2298.00,INVALIDO
2026-01-27,SUC002,PROD002,2299.00,INGRESO
2026-01-28,SUC003,PROD003,2300.00,EGRESO
2026-01-29,SUC404,PROD404,2301.00,INVALIDO
2026-01-30,SUC001,PROD001,2302.00,INGRESO
2026-01-31,SUC002,PROD002,2303.00,EGRESO
2026-01-01,SUC003,PROD003,2304.00,INVALIDO
2026-01-02,SUC404,PROD404,-10.00,INGRESO
2026-01-03,SUC001,PROD001,2306.00,EGRESO
2026-01-04,SUC002,PROD002,2307.00,INVALIDO
2026-01-05,SUC003,PROD003,2308.00,INGRESO
2026-01-06,SUC404,PROD404,2309.00,EGRESO
2026-01-07,SUC001,PROD001,2310.00,INVALIDO
2026-01-08,SUC002,PROD002,2311.00,INGRESO
2026-01-09,SUC003,PROD003,2312.00,EGRESO
2026-01-10,SUC404,PROD404,2313.00,INVALIDO
2026-01-11,SUC001,PROD001,2314.00,INGRESO
2026-01-12,SUC002,PROD002,2315.00,EGRESO
2026-01-13,SUC003,PROD003,2316.00,INVALIDO
2026-01-14,SUC404,PROD404,2317.00,INGRESO
2026-01-15,SUC001,PROD001,2318.00,EGRESO
2026-01-16,SUC002,PROD002,2319.00,INVALIDO
2026-01-17,SUC003,PROD003,-10.00,INGRESO
2026-01-18,SUC404,PROD404,2321.00,EGRESO
2026-01-19,SUC001,PROD001,2322.00,INVALIDO
2026-01-20,SUC002,PROD002,2323.00,INGRESO
2026-01-21,SUC003,PROD003,2324.00,EGRESO
2026-01-22,SUC404,PROD404,2325.00,INVALIDO
2026-01-23,SUC001,PROD001,2326.00,INGRESO
2026-01-24,SUC002,PROD002,2327.00,EGRESO
2026-01-25,SUC003,PROD003,2328.00,INVALIDO
2026-01-26,SUC404,PROD404,2329.00,INGRESO
2026-01-27,SUC001,PROD001,2330.00,EGRESO
2026-01-28,SUC002,PROD002,2331.00,INVALIDO
2026-01-29,SUC003,PROD003,2332.00,INGRESO
2026-01-30,SUC404,PROD404,2333.00,EGRESO
2026-01-31,SUC001,PROD001,2334.00,INVALIDO
2026-01-01,SUC002,PROD002,-10.00,INGRESO
2026-01-02,SUC003,PROD003,2336.00,EGRESO
2026-01-03,SUC404,PROD404,2337.00,INVALIDO
2026-01-04,SUC001,PROD001,2338.00,INGRESO
2026-01-05,SUC002,PROD002,2339.00,EGRESO
2026-01-06,SUC003,PROD003,2340.00,INVALIDO
2026-01-07,SUC404,PROD404,2341.00,INGRESO
2026-01-08,SUC001,PROD001,2342.00,EGRESO
2026-01-09,SUC002,PROD002,2343.00,INVALIDO
2026-01-10,SUC003,PROD003,2344.00,INGRESO
2026-01-11,SUC404,PROD404,2345.00,EGRESO
2026-01-12,SUC001,PROD001,2346.00,INVALIDO
2026-01-13,SUC002,PROD002,2347.00,INGRESO
2026-01-14,SUC003,PROD003,2348.00,EGRESO
2026-01-15,SUC404,PROD404,2349.00,INVALIDO
2026-01-16,SUC001,PROD001,-10.00,INGRESO
2026-01-17,SUC002,PROD002,2351.00,EGRESO
2026-01-18,SUC003,PROD003,2352.00,INVALIDO
2026-01-19,SUC404,PROD404,2353.00,INGRESO
2026-01-20,SUC001,PROD001,2354.00,EGRESO
2026-01-21,SUC002,PROD002,2355.00,INVALIDO
2026-01-22,SUC003,PROD003,2356.00,INGRESO
2026-01-23,SUC404,PROD404,2357.00,EGRESO
2026-01-24,SUC001,PROD001,2358.00,INVALIDO
2026-01-25,SUC002,PROD002,2359.00,INGRESO
2026-01-26,SUC003,PROD003,2360.00,EGRESO
2026-01-27,SUC404,PROD404,2361.00,INVALIDO
2026-01-28,SUC001,PROD001,2362.00,INGRESO
2026-01-29,SUC002,PROD002,2363.00,EGRESO
2026-01-30,SUC003,PROD003,2364.00,INVALIDO
2026-01-31,SUC404,PROD404,-10.00,INGRESO
2026-01-01,SUC001,PROD001,2366.00,EGRESO
2026-01-02,SUC002,PROD002,2367.00,INVALIDO
2026-01-03,SUC003,PROD003,2368.00,INGRESO
2026-01-04,SUC404,PROD404,2369.00,EGRESO
2026-01-05,SUC001,PROD001,2370.00,INVALIDO
2026-01-06,SUC002,PROD002,2371.00,INGRESO
2026-01-07,SUC003,PROD003,2372.00,EGRESO
2026-01-08,SUC404,PROD404,2373.00,INVALIDO
2026-01-09,SUC001,PROD001,2374.00,INGRESO
2026-01-10,SUC002,PROD002,2375.00,EGRESO
2026-01-11,SUC003,PROD003,2376.00,INVALIDO
2026-01-12,SUC404,PROD404,2377.00,INGRESO
2026-01-13,SUC001,PROD001,2378.00,EGRESO
2026-01-14,SUC002,PROD002,2379.00,INVALIDO
2026-01-15,SUC003,PROD003,-10.00,INGRESO
2026-01-16,SUC404,PROD404,2381.00,EGRESO
2026-01-17,SUC001,PROD001,2382.00,INVALIDO
2026-01-18,SUC002,PROD002,2383.00,INGRESO
2026-01-19,SUC003,PROD003,2384.00,EGRESO
2026-01-20,SUC404,PROD404,2385.00,INVALIDO
2026-01-21,SUC001,PROD001,2386.00,INGRESO
2026-01-22,SUC002,PROD002,2387.00,EGRESO
2026-01-23,SUC003,PROD003,2388.00,INVALIDO
2026-01-24,SUC404,PROD404,2389.00,INGRESO
2026-01-25,SUC001,PROD001,2390.00,EGRESO
2026-01-26,SUC002,PROD002,2391.00,INVALIDO
2026-01-27,SUC003,PROD003,2392.00,INGRESO
2026-01-28,SUC404,PROD404,2393.00,EGRESO
2026-01-29,SUC001,PROD001,2394.00,INVALIDO
2026-01-30,SUC002,PROD002,-10.00,INGRESO
2026-01-31,SUC003,PROD003,2396.00,EGRESO
2026-01-01,SUC404,PROD404,2397.00,INVALIDO
2026-01-02,SUC001,PROD001,2398.00,INGRESO
2026-01-03,SUC002,PROD002,2399.00,EGRESO
2026-01-04,SUC003,PROD003,2400.00,INVALIDO
2026-01-05,SUC404,PROD404,2401.00,INGRESO
2026-01-06,SUC001,PROD001,2402.00,EGRESO
2026-01-07,SUC002,PROD002,2403.00,INVALIDO
2026-01-08,SUC003,PROD003,2404.00,INGRESO
2026-01-09,SUC404,PROD404,2405.00,EGRESO
2026-01-10,SUC001,PROD001,2406.00,INVALIDO
2026-01-11,SUC002,PROD002,2407.00,INGRESO
2026-01-12,SUC003,PROD003,2408.00,EGRESO
2026-01-13,SUC404,PROD404,2409.00,INVALIDO
2026-01-14,SUC001,PROD001,-10.00,INGRESO
2026-01-15,SUC002,PROD002,2411.00,EGRESO
2026-01-16,SUC003,PROD003,2412.00,INVALIDO
2026-01-17,SUC404,PROD404,2413.00,INGRESO
2026-01-18,SUC001,PROD001,2414.00,EGRESO
2026-01-19,SUC002,PROD002,2415.00,INVALIDO
2026-01-20,SUC003,PROD003,2416.00,INGRESO
2026-01-21,SUC404,PROD404,2417.00,EGRESO
2026-01-22,SUC001,PROD001,2418.00,INVALIDO
2026-01-23,SUC002,PROD002,2419.00,INGRESO
2026-01-24,SUC003,PROD003,2420.00,EGRESO
2026-01-25,SUC404,PROD404,2421.00,INVALIDO
2026-01-26,SUC001,PROD001,2422.00,INGRESO
2026-01-27,SUC002,PROD002,2423.00,EGRESO
2026-01-28,SUC003,PROD003,2424.00,INVALIDO
2026-01-29,SUC404,PROD404,-10.00,INGRESO
2026-01-30,SUC001,PROD001,2426.00,EGRESO
2026-01-31,SUC002,PROD002,2427.00,INVALIDO
2026-01-01,SUC003,PROD003,2428.00,INGRESO
2026-01-02,SUC404,PROD404,2429.00,EGRESO
2026-01-03,SUC001,PROD001,2430.00,INVALIDO
2026-01-04,SUC002,PROD002,2431.00,INGRESO
2026-01-05,SUC003,PROD003,2432.00,EGRESO
2026-01-06,SUC404,PROD404,2433.00,INVALIDO
2026-01-07,SUC001,PROD001,2434.00,INGRESO
2026-01-08,SUC002,PROD002,2435.00,EGRESO
2026-01-09,SUC003,PROD003,2436.00,INVALIDO
2026-01-10,SUC404,PROD404,2437.00,INGRESO
2026-01-11,SUC001,PROD001,2438.00,EGRESO
2026-01-12,SUC002,PROD002,2439.00,INVALIDO
2026-01-13,SUC003,PROD003,-10.00,INGRESO
2026-01-14,SUC404,PROD404,2441.00,EGRESO
2026-01-15,SUC001,PROD001,2442.00,INVALIDO
2026-01-16,SUC002,PROD002,2443.00,INGRESO
2026-01-17,SUC003,PROD003,2444.00,EGRESO
2026-01-18,SUC404,PROD404,2445.00,INVALIDO
2026-01-19,SUC001,PROD001,2446.00,INGRESO
2026-01-20,SUC002,PROD002,2447.00,EGRESO
2026-01-21,SUC003,PROD003,2448.00,INVALIDO
2026-01-22,SUC404,PROD404,2449.00,INGRESO
2026-01-23,SUC001,PROD001,2450.00,EGRESO
2026-01-24,SUC002,PROD002,2451.00,INVALIDO
2026-01-25,SUC003,PROD003,2452.00,INGRESO
2026-01-26,SUC404,PROD404,2453.00,EGRESO
2026-01-27,SUC001,PROD001,2454.00,INVALIDO
2026-01-28,SUC002,PROD002,-10.00,INGRESO
2026-01-29,SUC003,PROD003,2456.00,EGRESO
2026-01-30,SUC404,PROD404,2457.00,INVALIDO
2026-01-31,SUC001,PROD001,2458.00,INGRESO
2026-01-01,SUC002,PROD002,2459.00,EGRESO
2026-01-02,SUC003,PROD003,2460.00,INVALIDO
2026-01-03,SUC404,PROD404,2461.00,INGRESO
2026-01-04,SUC001,PROD001,2462.00,EGRESO
2026-01-05,SUC002,PROD002,2463.00,INVALIDO
2026-01-06,SUC003,PROD003,2464.00,INGRESO
2026-01-07,SUC404,PROD404,2465.00,EGRESO
2026-01-08,SUC001,PROD001,2466.00,INVALIDO
2026-01-09,SUC002,PROD002,2467.00,INGRESO
2026-01-10,SUC003,PROD003,2468.00,EGRESO
2026-01-11,SUC404,PROD404,2469.00,INVALIDO
2026-01-12,SUC001,PROD001,-10.00,INGRESO
2026-01-13,SUC002,PROD002,2471.00,EGRESO
2026-01-14,SUC003,PROD003,2472.00,INVALIDO
2026-01-15,SUC404,PROD404,2473.00,INGRESO
2026-01-16,SUC001,PROD001,2474.00,EGRESO
2026-01-17,SUC002,PROD002,2475.00,INVALIDO
2026-01-18,SUC003,PROD003,2476.00,INGRESO
2026-01-19,SUC404,PROD404,2477.00,EGRESO
2026-01-20,SUC001,PROD001,2478.00,INVALIDO
2026-01-21,SUC002,PROD002,2479.00,INGRESO
2026-01-22,SUC003,PROD003,2480.00,EGRESO
2026-01-23,SUC404,PROD404,2481.00,INVALIDO
2026-01-24,SUC001,PROD001,2482.00,INGRESO
2026-01-25,SUC002,PROD002,2483.00,EGRESO
2026-01-26,SUC003,PROD003,2484.00,INVALIDO
2026-01-27,SUC404,PROD404,-10.00,INGRESO
2026-01-28,SUC001,PROD001,2486.00,EGRESO
2026-01-29,SUC002,PROD002,2487.00,INVALIDO
2026-01-30,SUC003,PROD003,2488.00,INGRESO
2026-01-31,SUC404,PROD404,2489.00,EGRESO
2026-01-01,SUC001,PROD001,2490.00,INVALIDO
2026-01-02,SUC002,PROD002,2491.00,INGRESO
2026-01-03,SUC003,PROD003,2492.00,EGRESO
2026-01-04,SUC404,PROD404,2493.00,INVALIDO
2026-01-05,SUC001,PROD001,2494.00,INGRESO
2026-01-06,SUC002,PROD002,2495.00,EGRESO
2026-01-07,SUC003,PROD003,2496.00,INVALIDO
2026-01-08,SUC404,PROD404,2497.00,INGRESO
2026-01-09,SUC001,PROD001,2498.00,EGRESO
2026-01-10,SUC002,PROD002,2499.00,INVALIDO
2026-01-11,SUC003,PROD003,-10.00,INGRESO
2026-01-12,SUC404,PROD404,2501.00,EGRESO
2026-01-13,SUC001,PROD001,2502.00,INVALIDO
2026-01-14,SUC002,PROD002,2503.00,INGRESO
2026-01-15,SUC003,PROD003,2504.00,EGRESO
2026-01-16,SUC404,PROD404,2505.00,INVALIDO
2026-01-17,SUC001,PROD001,2506.00,INGRESO
2026-01-18,SUC002,PROD002,2507.00,EGRESO
2026-01-19,SUC003,PROD003,2508.00,INVALIDO
2026-01-20,SUC404,PROD404,2509.00,INGRESO
2026-01-21,SUC001,PROD001,2510.00,EGRESO
2026-01-22,SUC002,PROD002,2511.00,INVALIDO
2026-01-23,SUC003,PROD003,2512.00,INGRESO
2026-01-24,SUC404,PROD404,2513.00,EGRESO
2026-01-25,SUC001,PROD001,2514.00,INVALIDO
2026-01-26,SUC002,PROD002,-10.00,INGRESO
2026-01-27,SUC003,PROD003,2516.00,EGRESO
2026-01-28,SUC404,PROD404,2517.00,INVALIDO
2026-01-29,SUC001,PROD001,2518.00,INGRESO
2026-01-30,SUC002,PROD002,2519.00,EGRESO
2026-01-31,SUC003,PROD003,2520.00,INVALIDO
2026-01-01,SUC404,PROD404,2521.00,INGRESO
2026-01-02,SUC001,PROD001,2522.00,EGRESO
2026-01-03,SUC002,PROD002,2523.00,INVALIDO
2026-01-04,SUC003,PROD003,2524.00,INGRESO
2026-01-05,SUC404,PROD404,2525.00,EGRESO
2026-01-06,SUC001,PROD001,2526.00,INVALIDO
2026-01-07,SUC002,PROD002,2527.00,INGRESO
2026-01-08,SUC003,PROD003,2528.00,EGRESO
2026-01-09,SUC404,PROD404,2529.00,INVALIDO
2026-01-10,SUC001,PROD001,-10.00,INGRESO
2026-01-11,SUC002,PROD002,2531.00,EGRESO
2026-01-12,SUC003,PROD003,2532.00,INVALIDO
2026-01-13,SUC404,PROD404,2533.00,INGRESO
2026-01-14,SUC001,PROD001,2534.00,EGRESO
2026-01-15,SUC002,PROD002,2535.00,INVALIDO
2026-01-16,SUC003,PROD003,2536.00,INGRESO
2026-01-17,SUC404,PROD404,2537.00,EGRESO
2026-01-18,SUC001,PROD001,2538.00,INVALIDO
2026-01-19,SUC002,PROD002,2539.00,INGRESO
2026-01-20,SUC003,PROD003,2540.00,EGRESO
2026-01-21,SUC404,PROD404,2541.00,INVALIDO
2026-01-22,SUC001,PROD001,2542.00,INGRESO
2026-01-23,SUC002,PROD002,2543.00,EGRESO
2026-01-24,SUC003,PROD003,2544.00,INVALIDO
2026-01-25,SUC404,PROD404,-10.00,INGRESO
2026-01-26,SUC001,PROD001,2546.00,EGRESO
2026-01-27,SUC002,PROD002,2547.00,INVALIDO
2026-01-28,SUC003,PROD003,2548.00,INGRESO
2026-01-29,SUC404,PROD404,2549.00,EGRESO
2026-01-30,SUC001,PROD001,2550.00,INVALIDO
2026-01-31,SUC002,PROD002,2551.00,INGRESO
2026-01-01,SUC003,PROD003,2552.00,EGRESO
2026-01-02,SUC404,PROD404,2553.00,INVALIDO
2026-01-03,SUC001,PROD001,2554.00,INGRESO
2026-01-04,SUC002,PROD002,2555.00,EGRESO
2026-01-05,SUC003,PROD003,2556.00,INVALIDO
2026-01-06,SUC404,PROD404,2557.00,INGRESO
2026-01-07,SUC001,PROD001,2558.00,EGRESO
2026-01-08,SUC002,PROD002,2559.00,INVALIDO
2026-01-09,SUC003,PROD003,-10.00,INGRESO
2026-01-10,SUC404,PROD404,2561.00,EGRESO
2026-01-11,SUC001,PROD001,2562.00,INVALIDO
2026-01-12,SUC002,PROD002,2563.00,INGRESO
2026-01-13,SUC003,PROD003,2564.00,EGRESO
2026-01-14,SUC404,PROD404,2565.00,INVALIDO
2026-01-15,SUC001,PROD001,2566.00,INGRESO
2026-01-16,SUC002,PROD002,2567.00,EGRESO
2026-01-17,SUC003,PROD003,2568.00,INVALIDO
2026-01-18,SUC404,PROD404,2569.00,INGRESO
2026-01-19,SUC001,PROD001,2570.00,EGRESO
2026-01-20,SUC002,PROD002,2571.00,INVALIDO
2026-01-21,SUC003,PROD003,2572.00,INGRESO
2026-01-22,SUC404,PROD404,2573.00,EGRESO
2026-01-23,SUC001,PROD001,2574.00,INVALIDO
2026-01-24,SUC002,PROD002,-10.00,INGRESO
2026-01-25,SUC003,PROD003,2576.00,EGRESO
2026-01-26,SUC404,PROD404,2577.00,INVALIDO
2026-01-27,SUC001,PROD001,2578.00,INGRESO
2026-01-28,SUC002,PROD002,2579.00,EGRESO
2026-01-29,SUC003,PROD003,2580.00,INVALIDO
2026-01-30,SUC404,PROD404,2581.00,INGRESO
2026-01-31,SUC001,PROD001,2582.00,EGRESO
2026-01-01,SUC002,PROD002,2583.00,INVALIDO
2026-01-02,SUC003,PROD003,2584.00,INGRESO
2026-01-03,SUC404,PROD404,2585.00,EGRESO
